2022-11-02 11:52:31.923 [58] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 00-00-01-00 | 02-20-01-1C 62-BC-CE-85-ED-7E-00-00-6F-0E-71-01-01-00-00-00-07-00-1E-00-00-02-01-00-01-00-01-00
2022-11-02 11:52:32.630 [90] -> 88-31-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 30-01-01-00 | 06-A0-63-3A C4-04 9F-FC-C5-F7-35-3F-71-BF-E9-D0-56-E9-D8-4E-99-F1-F9-C2-6B-3B-FA-8D-ED-10-35-5F-A6-BB-67-51-80-E6-85-81-C6-95-DE-35-E2-6D-BA-06-2F-62-24-CE-5E-66-56-16-40-44-EB-24-A0-31-EA-6C
2022-11-02 11:52:32.630 [90] -> 88-31-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 30-01-01-00 | 06-A0-63-3A C4-04 9F-FC-C5-F7-35-3F-71-BF-E9-D0-56-E9-D8-4E-99-F1-F9-C2-6B-3B-FA-8D-ED-10-35-5F-A6-BB-67-51-80-E6-85-81-C6-95-DE-35-E2-6D-BA-06-2F-62-24-CE-5E-66-56-16-40-44-EB-24-A0-31-EA-6C
2022-11-02 11:52:32.630 [90] -> 88-31-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 E0-00-04-00 | 06-A0-63-3A FE-04 EA-76-FD-2B-12-46-6A-B5-3C-3C-8C-16-A6-25-4E-59-6D-C4-23-A6-8A-1D-5B-FB-89-84-90-C3-99-EB-9A-4A-F1-1D-81-D3-A1-FA-9C-51-E0-59-A5-E8-8E-4B-6C-ED-12-E9-11-61-72-6D-9F-70-0C-37
2022-11-02 11:52:32.630 [90] -> 88-31-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 E0-00-04-00 | 06-A0-63-3A FE-04 EA-76-FD-2B-12-46-6A-B5-3C-3C-8C-16-A6-25-4E-59-6D-C4-23-A6-8A-1D-5B-FB-89-84-90-C3-99-EB-9A-4A-F1-1D-81-D3-A1-FA-9C-51-E0-59-A5-E8-8E-4B-6C-ED-12-E9-11-61-72-6D-9F-70-0C-37
2022-11-02 11:52:32.630 [90] -> 88-31-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 F0-00-04-00 | 06-A0-63-3A B8-05 BE-5A-3B-11-6C-67-6A-B9-38-73-20-DD-A8-BC-19-F6-BE-AE-6B-FD-28-97-1F-90-2D-80-FF-7E-62-CF-18-A5-56-A9-BE-87-DC-CB-3C-11-5E-60-DC-EC-2C-87-7A-81-58-FF-4B-DE-9D-65-05-93-23-80
2022-11-02 11:52:32.630 [90] -> 88-31-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 F0-00-04-00 | 06-A0-63-3A B8-05 BE-5A-3B-11-6C-67-6A-B9-38-73-20-DD-A8-BC-19-F6-BE-AE-6B-FD-28-97-1F-90-2D-80-FF-7E-62-CF-18-A5-56-A9-BE-87-DC-CB-3C-11-5E-60-DC-EC-2C-87-7A-81-58-FF-4B-DE-9D-65-05-93-23-80
2022-11-02 11:52:32.631 [90] -> 88-11-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 00-01-04-00 | 06-A0-63-3A F2-05 4B-00-AE-38-01-9E-93-82-B5-9F-99-BE-77-10-2B-EF-B5-81-BA-FE-E9-7F-97-DF-79-97-20-D5-FB-63-CF-CE-A2-85-86-36-9C-29-D1-F4-F0-A3-97-90-7A-B8-B4-C2-58-17-40-43-1C-BF-E4-B6-0B-AE
2022-11-02 11:52:32.631 [90] -> 88-11-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 00-01-04-00 | 06-A0-63-3A F2-05 4B-00-AE-38-01-9E-93-82-B5-9F-99-BE-77-10-2B-EF-B5-81-BA-FE-E9-7F-97-DF-79-97-20-D5-FB-63-CF-CE-A2-85-86-36-9C-29-D1-F4-F0-A3-97-90-7A-B8-B4-C2-58-17-40-43-1C-BF-E4-B6-0B-AE
2022-11-02 11:52:32.648 [45] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 40-01-01-00 | 06-B0-63-0D AC-06 A9-9D-C6-B1-E4-90-B2-A9-52-44-F5-1F-8D
2022-11-02 11:52:32.648 [45] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 40-01-01-00 | 06-B0-63-0D AC-06 A9-9D-C6-B1-E4-90-B2-A9-52-44-F5-1F-8D
2022-11-02 11:52:32.671 [32] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 50-01-01-00 | 06-A0-64-00 B9-06
2022-11-02 11:52:32.671 [32] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 50-01-01-00 | 06-A0-64-00 B9-06
2022-11-02 11:52:32.771 [39] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 60-01-01-00 | 01-20-2C-09 00-06-F0-3A-00-00-00-D8-00
2022-11-02 11:52:32.771 [39] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 60-01-01-00 | 01-20-2C-09 00-06-F0-3A-00-00-00-D8-00
2022-11-02 11:52:32.809 [39] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 70-01-01-00 | 01-20-2D-09 00-06-B0-12-01-00-00-00-00
2022-11-02 11:52:32.809 [39] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 70-01-01-00 | 01-20-2D-09 00-06-B0-12-01-00-00-00-00
2022-11-02 11:52:33.502 [36] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 80-01-01-00 | 06-30-2E-06 00-C1-00-01-00-00
2022-11-02 11:52:33.502 [36] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 80-01-01-00 | 06-30-2E-06 00-C1-00-01-00-00
2022-11-02 11:52:33.712 [39] -> 88-31-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 90-01-01-00 | 01-20-30-09 00-06-30-32-00-00-00-00-00
2022-11-02 11:52:33.712 [39] -> 88-31-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 90-01-01-00 | 01-20-30-09 00-06-30-32-00-00-00-00-00
2022-11-02 11:52:33.712 [36] -> 88-11-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 10-01-04-00 | 06-30-31-06 00-C1-00-01-00-00
2022-11-02 11:52:33.712 [36] -> 88-11-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 10-01-04-00 | 06-30-31-06 00-C1-00-01-00-00
2022-11-02 11:52:33.937 [39] -> 88-31-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 A0-01-01-00 | 01-20-33-09 00-06-30-0E-00-00-00-00-00
2022-11-02 11:52:33.937 [39] -> 88-31-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 A0-01-01-00 | 01-20-33-09 00-06-30-0E-00-00-00-00-00
2022-11-02 11:52:33.937 [90] -> 88-11-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 20-01-04-00 | 06-F0-34-BA-00 4A 00-C2-00-08-00-44-08-01-00-40-84-77-73-55-1D-BE-20-25-51-36-A4-1C-8E-5C-41-3F-64-C2-B2-02-45-CF-17-4D-23-D3-EB-15-84-C6-D5-A0-36-93-69-B2-23-E4-7D-57-05-64-20-00-87-CC-30-4E
2022-11-02 11:52:33.937 [90] -> 88-11-3C-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 60-45-BD-0F-8B-46 20-01-04-00 | 06-F0-34-BA-00 4A 00-C2-00-08-00-44-08-01-00-40-84-77-73-55-1D-BE-20-25-51-36-A4-1C-8E-5C-41-3F-64-C2-B2-02-45-CF-17-4D-23-D3-EB-15-84-C6-D5-A0-36-93-69-B2-23-E4-7D-57-05-64-20-00-87-CC-30-4E
2022-11-02 11:52:33.961 [48] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 B0-01-01-00 | 06-B0-6C-10 BA-00 D8-C0-73-67-19-C5-3F-D2-A9-35-2F-DE-76-D4-4E-37
2022-11-02 11:52:33.961 [48] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 B0-01-01-00 | 06-B0-6C-10 BA-00 D8-C0-73-67-19-C5-3F-D2-A9-35-2F-DE-76-D4-4E-37
2022-11-02 11:52:33.985 [32] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 C0-01-01-00 | 06-A0-11-00 CA-00
2022-11-02 11:52:33.985 [32] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 C0-01-01-00 | 06-A0-11-00 CA-00
2022-11-02 11:52:39.008 [36] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 10-00-00-00 | 20-00-37-06 10-00-00-01-00-00
2022-11-02 11:52:39.008 [36] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 10-00-00-00 | 20-00-37-06 10-00-00-01-00-00
2022-11-02 11:52:39.040 [36] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 20-00-00-00 | 20-00-38-06 00-00-00-00-00-00
2022-11-02 11:52:39.040 [36] -> 88-11-A0-00 62-45-BD-0F-8B-46 7E-ED-85-CE-BC-62 62-45-BD-0F-8B-46 20-00-00-00 | 20-00-38-06 00-00-00-00-00-00
